true_outcome,oof_prob_alive
1,0.7434289419644805
1,0.81076166684451
1,0.8598217883713678
1,0.8540635567858191
1,0.8425132039632308
1,0.5491440453686247
1,0.5383504308452381
1,0.520147527940165
1,0.7042494018634777
1,0.7250263130592041
1,0.5609747078895524
1,0.8097878221714527
0,0.5298399607050683
1,0.872181721955078
1,0.874002957805307
1,0.8523948424236485
1,0.7600043222681463
1,0.37624753363064345
1,0.9294649983578084
1,0.35481660940842447
1,0.5829431053482662
1,0.824130300236568
1,0.5747334443345288
1,0.5583733626025527
1,0.5340945023320364
1,0.5197489854753231
1,0.4974129118450912
1,0.4605412477938775
1,0.9545817022672096
1,0.805167840635487
0,0.29996894253517
1,0.5300637912034051
1,0.6765627052010044
1,0.7886279958456854
1,0.4533656264770596
1,0.4379271028042256
1,0.9165542667340312
1,0.47448267027329927
0,0.641056614054345
1,0.40823327439471413
1,0.48539941469413206
1,0.8878663596622146
1,0.8750176097329653
1,0.6790381272712104
1,0.796675764046366
1,0.394838382612679
1,0.4716916268933678
1,0.44449935720675054
1,0.3632128101405491
1,0.9454635642374175
0,0.6401661276492482
1,0.5298399607050683
1,0.4383780616280007
0,0.4269298854875835
1,0.5298399607050683
1,0.513507034353044
1,0.7984742537908935
0,0.4835204972590946
1,0.5415888817768698
1,0.6958997420589347
1,0.9461283919372859
1,0.6172564328935513
1,0.603467552361621
1,0.5874843070289513
1,0.571908178889936
1,0.6352395259388645
1,0.6590696142461558
1,0.6364168969001115
1,0.6184209825146988
1,0.7181396327870865
1,0.8846770639581932
1,0.5189064012135691
1,0.4903160461584312
1,0.8393751425367973
0,0.5387969590325656
1,0.44944070011957893
1,0.5958736196088403
1,0.6192328913890691
1,0.6757274611947645
1,0.6639311683790537
1,0.564055381470447
1,0.9168064007127374
1,0.6789482530632065
1,0.5540179265721806
1,0.5637446643080983
1,0.9369102287738026
1,0.9290215076441515
1,0.9247901502060389
1,0.9173712653236644
1,0.9049189645146755
1,0.9016566841778607
1,0.5499106290787841
1,0.31312606224405015
1,0.4533656264770596
1,0.4370277850998195
1,0.4953417550427811
1,0.7817703196430176
1,0.7694647845360074
1,0.7616416523406531
0,0.6381377724917688
1,0.8332278486496296
1,0.8084861468935327
1,0.6277548564473394
1,0.6148524252157848
1,0.5994689219862004
1,0.5814912260519209
1,0.565700812090257
0,0.42692308162282033
1,0.6142882958724016
1,0.4605412477938775
1,0.43530721582788146
1,0.3219850743075527
1,0.44944070011957893
1,0.40823327439471413
1,0.6585136939738013
1,0.4299912958953973
1,0.7346323182232571
1,0.4082856577404402
1,0.392320040359069
1,0.37920334160708313
1,0.40559720213851064
1,0.5870069515838754
1,0.5683138669006738
1,0.5545044741625776
1,0.6879941434626113
1,0.6778757026880222
1,0.6495204822607091
1,0.7145285859602379
1,0.7048810629033421
1,0.9017412314377438
1,0.4962546316309159
1,0.482421664554791
1,0.430104705708318
1,0.41424281674654995
1,0.4010222078023695
1,0.7569035010039519
0,0.48539941469413206
1,0.9199185749924775
1,0.9164722393280594
0,0.41857009038252924
1,0.3756292324920893
1,0.34537426764595286
1,0.3253225604835592
1,0.5157778245089211
1,0.6072195501621473
1,0.7070712475453924
1,0.9450103941770207
1,0.7144827950389073
1,0.8305778621482877
1,0.8153296058139333
1,0.807068944274497
1,0.8001541564335266
1,0.7931583814636612
1,0.9467897228807628
1,0.7600043222681463
1,0.7477496769097633
1,0.728252049418163
1,0.7129825820167754
1,0.9137183360269913
1,0.625774807463502
1,0.31965548377980674
1,0.3102436915067002
0,0.44224878515746396
1,0.6465173856348865
1,0.6248223420452943
1,0.6147605925253837
1,0.3841836188732101
1,0.3711727935258677
1,0.6765627052010044
1,0.7759703941018755
1,0.7653870074916528
1,0.7521438304441961
1,0.7349784478580065
1,0.5387969590325656
1,0.5820740759673092
1,0.35481660940842447
1,0.36672058615395936
1,0.4850567159204534
1,0.4591631853506998
1,0.46332236404685934
1,0.9321697787913387
1,0.9123364744421267
1,0.7892714223800538
1,0.4405903325710152
1,0.5304433710449561
1,0.37628319723438036
1,0.4828703251362103
1,0.5527015462421875
1,0.5266868402217045
1,0.5523554191496872
1,0.7076099574564189
1,0.8493257745563635
1,0.9246037496523826
1,0.608692072810379
1,0.9384489146436764
1,0.9314675763816196
1,0.4191556614074454
1,0.8814284228751985
1,0.8735720099650773
1,0.8681194200985082
1,0.861355644998118
1,0.8537909245480344
1,0.46282502135276865
1,0.6686233529309812
1,0.5850384621769676
1,0.5552814798811793
1,0.5424641407262102
1,0.5232085336791303
1,0.5962286852054266
1,0.386256924476988
1,0.9137183360269913
1,0.5487087924654637
0,0.5853753851217423
1,0.8969447282655413
1,0.42022929949740967
1,0.7903573686093349
1,0.4190729432159327
1,0.7477125434129599
1,0.7304397027960131
1,0.7496024946843474
1,0.7439007050385161
1,0.5527015462421875
0,0.2685490900076813
0,0.3756292324920893
1,0.47112169704403717
1,0.3555476829864294
1,0.7411454414857442
1,0.6590696142461558
1,0.386829066757729
1,0.37163075485356034
1,0.3566822233166167
1,0.3446072274388089
1,0.5850384621769676
1,0.9224838508785694
1,0.9188009406528796
1,0.4533656264770596
1,0.4269298854875835
0,0.6515815183622653
1,0.744585475282632
1,0.8585002489990173
1,0.4093318786051102
1,0.39235733398579603
1,0.38781175237049487
1,0.6066160946264673
1,0.5901554455057615
1,0.5765628884612698
1,0.6766054485390989
1,0.6612722722594786
1,0.4190729432159327
1,0.590361562748415
1,0.7299480889639816
1,0.8310301576584445
1,0.8159618745276991
1,0.7989033249940065
0,0.35400348428716083
1,0.41557887745821415
1,0.6151860424865956
1,0.43065690951307684
1,0.40559720213851064
1,0.5527015462421875
1,0.5362960019131177
1,0.5089780460984866
0,0.49735469546362865
1,0.42692308162282033
1,0.5601834054444207
1,0.35481660940842447
1,0.6465173856348865
1,0.7836648522525381
1,0.7716798549837773
1,0.6124329274315863
1,0.7400811170356659
1,0.34537426764595286
1,0.35041395189001107
0,0.6178555687252204
1,0.5540179265721806
1,0.705254703776365
1,0.9426348794996102
1,0.48776597679628453
1,0.8557133924076482
1,0.744585475282632
1,0.9035736026213106
1,0.3971613748688419
1,0.42022929949740967
1,0.5742296761794635
1,0.6881712684696275
1,0.6732980497083992
1,0.6538607592135371
1,0.6413916862281163
1,0.6765627052010044
1,0.664315060078726
1,0.34274271325240485
1,0.3312665123676804
1,0.45168356517453817
1,0.3435458028214651
1,0.5650821998201612
1,0.5402061573580993
1,0.49656870216904164
1,0.4164410262193535
1,0.4030527663803806
0,0.38980741410411696
1,0.9426348794996102
1,0.9397886175354149
1,0.6381377724917688
1,0.9321380733394692
1,0.5791817089190003
0,0.5552814798811793
0,0.33453928633325075
1,0.6283798400686295
1,0.6755806125031387
1,0.6684917326536154
1,0.6574466494159211
1,0.6440054440657832
1,0.6286506950721081
1,0.6162322927233916
1,0.9341331492048979
1,0.929944129096892
1,0.9217991351941214
1,0.9173960497964397
1,0.6192328913890691
1,0.725801040325276
1,0.7076099574564189
1,0.6881712684696275
1,0.6712099517451299
1,0.6667688342860203
1,0.6459964963567417
1,0.6367538460386577
1,0.39448535936978735
1,0.37917225149946066
0,0.5742296761794635
1,0.3736388546069214
1,0.4405903325710152
0,0.4154898786600927
1,0.4185914492602241
1,0.7962059076616552
1,0.9149564466955474
1,0.9042852525572224
1,0.5958736196088403
1,0.5792734486153324
1,0.3862160829789396
1,0.7903573686093349
1,0.4411225489050949
1,0.7419516526256252
1,0.823176587308733
1,0.5851188601357407
1,0.5964808388878181
1,0.9097296842796995
1,0.6766054485390989
1,0.43120504324150744
1,0.5317389029656874
1,0.3862160829789396
1,0.3549155859502967
0,0.33519702234158905
1,0.30358127385718825
1,0.4185914492602241
1,0.39960729314559945
1,0.3903064652384522
1,0.37278692907332955
1,0.34262826635902255
1,0.33467414190572176
1,0.4077066334449491
1,0.9256200294498631
1,0.6248223420452943
1,0.4631156165656827
1,0.81076166684451
1,0.45334993450819394
1,0.5962286852054266
1,0.5499106290787841
1,0.5250140601274357
1,0.5083098467278558
1,0.5192674107855826
1,0.5022863376651815
1,0.4754785421046519
1,0.8267309170117999
1,0.3325536144367691
1,0.9409917332866917
1,0.7432768383213941
1,0.5526929292301692
1,0.9432626878856228
1,0.3059289048550653
1,0.590361562748415
1,0.5298399607050683
1,0.7759703941018755
1,0.7641486077810524
1,0.6014487861059196
1,0.5792734486153324
1,0.5614020956621173
1,0.9137183360269913
1,0.8456351262484837
1,0.8284458934675079
0,0.2849590481416525
1,0.665709243286196
1,0.32528498834406694
1,0.7987424292372842
1,0.5499106290787841
1,0.5250994862627701
1,0.41940494918522997
1,0.6066399312150524
1,0.26707017888172885
0,0.3975046316999585
1,0.47448267027329927
0,0.4463735702085626
1,0.4489215564774088
1,0.5298399607050683
1,0.5711635471097803
1,0.7477125434129599
1,0.8862904246977708
1,0.37628319723438036
1,0.5052680181321105
1,0.5076515671088676
1,0.28749196721156955
0,0.27444965477249667
1,0.5820740759673092
1,0.43065690951307684
1,0.5851188601357407
1,0.5720084881382509
1,0.6489108095505858
1,0.6364168969001115
1,0.6184209825146988
1,0.6076656899845931
1,0.5893766690600395
1,0.8253955870178058
1,0.5540179265721806
1,0.5402061573580993
1,0.520147527940165
1,0.8935499058263959
1,0.564055381470447
1,0.5489630447085053
0,0.6281908279424653
1,0.8444549376931291
1,0.5742296761794635
1,0.547725502283958
1,0.5312922225924736
1,0.5139990078582231
1,0.5042014581928544
1,0.5964808388878181
1,0.6281908279424653
1,0.6125643261873125
1,0.5971164014048795
1,0.5705767067247912
1,0.3529137751299498
1,0.48288635598176577
1,0.4093318786051102
1,0.38974849438427783
1,0.8717180269076129
1,0.6765627052010044
1,0.6542673123994003
1,0.7324549855376123
1,0.7093927777764737
1,0.9322433547384004
0,0.3529084708713559
1,0.5610030786564605
1,0.7832122079920018
1,0.440978177265881
1,0.518650498848112
1,0.8977382080987824
0,0.37720804278745657
1,0.3228448744885558
1,0.5742296761794635
1,0.54732528337036
1,0.6283798400686295
1,0.6721859465099892
1,0.2941919392667364
1,0.919641855240156
1,0.7835309096713512
1,0.7672772277363992
1,0.7477496769097633
1,0.7144827950389073
1,0.42955610948524214
0,0.5522441908214696
1,0.7341204223830837
1,0.7228584141198274
1,0.6959044484183106
1,0.688654929686195
1,0.796201447746068
1,0.5526929292301692
1,0.9454166569171956
1,0.9375921417280711
1,0.931859615237167
1,0.33271921995233245
0,0.44944070011957893
1,0.5412302333629712
1,0.5133342347137074
1,0.4999925182133355
1,0.486155913007191
1,0.4723404953611532
0,0.5929048669957244
1,0.3756292324920893
1,0.3607759267196023
1,0.34505215495066854
1,0.6297604747566149
1,0.9381024613145417
1,0.47627009418274097
1,0.4822703438540952
1,0.46617306865123387
1,0.4530722577407095
1,0.4384628963765928
1,0.42118922813565596
1,0.7956369638381512
1,0.4164410262193535
1,0.8862904246977708
1,0.48383597372927467
1,0.4673388472207546
1,0.6446686842507989
1,0.9540009130889292
1,0.7660929964893691
1,0.4381043233470204
1,0.4264134639240972
1,0.8497417000224615
1,0.824177614515455
1,0.4953417550427811
1,0.48043704998942743
1,0.4723473035788454
1,0.5851188601357407
1,0.8650927932000954
1,0.8585215428621638
1,0.8447134424289041
1,0.46055357747249853
1,0.4379271028042256
1,0.6152219362446496
1,0.3657895168031039
1,0.6281908279424653
1,0.6125643261873125
1,0.5276445868322434
1,0.513507034353044
0,0.4852922940052941
1,0.44224878515746396
1,0.7562989729926443
1,0.7485857433041114
1,0.8549564280157083
1,0.9519940532017408
1,0.3435458028214651
1,0.5742296761794635
1,0.4185914492602241
1,0.7419516526256252
1,0.6283798400686295
1,0.5631296407015232
1,0.5929048669957244
1,0.452023166712068
1,0.7496024946843474
1,0.3756292324920893
0,0.35050795630130266
1,0.39340072810326876
1,0.4738737838389239
1,0.4411225489050949
1,0.7835309096713512
1,0.5637446643080983
0,0.5489630447085053
1,0.7562989729926443
1,0.7646851389548269
1,0.7476168024592057
1,0.7167122180767772
1,0.8927395829034879
1,0.33519702234158905
1,0.4868887713629235
1,0.39448535936978735
1,0.9561492666360197
0,0.2685490900076813
1,0.36515993419392223
1,0.34089511602536454
1,0.3297512379390284
1,0.4521986812723389
1,0.43577337305168556
1,0.6014487861059196
1,0.35635786965384303
0,0.33902557073012113
1,0.4164410262193535
1,0.29581459983037567
1,0.27444965477249667
1,0.5298260001965017
1,0.5741204279770525
1,0.5865514909821392
1,0.4077066334449491
1,0.5540179265721806
1,0.48566852722288817
0,0.4690630444911667
1,0.32545326387061585
1,0.8367446829000996
1,0.8290406059541493
1,0.8196742096497482
1,0.8096569516791059
1,0.6822505085050318
1,0.5276445868322434
1,0.5139435991773985
1,0.4999925182133355
1,0.3353404764578403
1,0.6362093967101378
1,0.4940661944820612
1,0.46479930159292315
1,0.4440103473666929
1,0.6958553187466178
1,0.6804126332695647
1,0.6658133325121186
1,0.6564608200403684
1,0.5411687768087309
1,0.6045250237979052
1,0.5609747078895524
0,0.3658532906534277
1,0.6176457104940626
1,0.7051526678206869
1,0.6732980497083992
1,0.46282502135276865
1,0.6551446513824241
1,0.7252829905162878
1,0.59784688401035
1,0.4850567159204534
1,0.9113044910436244
1,0.8305778621482877
1,0.9492256113953417
1,0.3554565336010002
1,0.864229685337643
1,0.5300637912034051
1,0.6490590028070359
1,0.3841836188732101
1,0.5304433710449561
1,0.5026303413795152
1,0.48663542382603825
1,0.7592014948606843
1,0.7477496769097633
1,0.474003723687756
1,0.5976715595112996
1,0.580286623828171
1,0.5557709686421214
1,0.5414871579204636
1,0.6178555687252204
1,0.5791817089190003
1,0.6619605475600001
1,0.645617438636699
1,0.6317980514344969
1,0.602328727609905
1,0.5875190757058438
1,0.9451458466127488
1,0.7134725406668118
0,0.7021567301541624
1,0.4717058096030096
1,0.49656870216904164
1,0.9477446136254067
1,0.5304433710449561
1,0.5027738012896081
1,0.9021152698725188
1,0.8925016951458707
1,0.4494695851142126
1,0.9519940532017408
1,0.9432626878856228
1,0.4405259732933771
1,0.4940661944820612
1,0.3652400658710968
1,0.42680364795696957
1,0.36672058615395936
1,0.3525035546791607
1,0.32379107603023566
1,0.31303794649515443
1,0.7299480889639816
1,0.3736388546069214
1,0.823176587308733
1,0.9137183360269913
1,0.8717180269076129
1,0.8486661609122946
1,0.8317595291751565
1,0.8766743116815927
1,0.5741204279770525
1,0.8855672341268505
1,0.5744385775314677
1,0.5591048883719361
1,0.5262821427926698
1,0.7892714223800538
1,0.564055381470447
1,0.4093318786051102
1,0.4723473035788454
1,0.4595759368917693
1,0.4410757842991693
1,0.5650821998201612
1,0.5442191889607728
1,0.4383694305828415
1,0.4243049476490931
1,0.40942912508629875
1,0.3979859655819785
1,0.3765534509177457
1,0.7579187123881617
0,0.394838382612679
1,0.7907238150920357
1,0.78141532569116
1,0.5522441908214696
1,0.32528498834406694
1,0.8809473196122961
1,0.5189064012135691
1,0.4521986812723389
1,0.43608510169263776
1,0.3052517091115316
1,0.504609548266573
1,0.4903161482386323
1,0.46498757190036955
0,0.4383694305828415
1,0.4605412477938775
1,0.42680364795696957
1,0.3529084708713559
1,0.3312665123676804
0,0.32016109965384143
1,0.5850384621769676
1,0.5662892508187102
1,0.5392856696931989
1,0.5302027686483324
1,0.796675764046366
0,0.32545326387061585
0,0.33272761182845156
1,0.48288635598176577
1,0.530052537426498
1,0.5138291348786923
0,0.2872342769600851
1,0.6900952446492643
1,0.6732980497083992
1,0.6599896146631014
1,0.6459964963567417
1,0.7181396327870865
1,0.7000935161225692
1,0.27880954018607057
1,0.8800682350446499
1,0.864809211191228
1,0.8597723978596249
1,0.46332236404685934
1,0.44682077504999845
1,0.4282307236472013
1,0.41964140319077614
1,0.7389280164858532
1,0.8663676032019177
1,0.9207353915433428
1,0.9272218746752591
0,0.474003723687756
1,0.41602577516930694
0,0.39235733398579603
1,0.5415888817768698
1,0.5138291348786923
1,0.5276445868322434
1,0.5523554191496872
0,0.5250140601274357
1,0.7250263130592041
1,0.7324549855376123
1,0.6401661276492482
1,0.4383694305828415
1,0.4093318786051102
1,0.8985000536093668
1,0.5634284358880413
1,0.547725502283958
1,0.7807184250149344
0,0.4533656264770596
1,0.4981097417813452
1,0.8883842002563477
1,0.6954897447966588
1,0.4940661944820612
1,0.6566909074243042
1,0.6333080705274606
1,0.3657895168031039
1,0.3510073375452121
1,0.3349778588295247
1,0.8418555790227963
1,0.9478734063369232
0,0.5637446643080983
1,0.824177614515455
1,0.3549155859502967
1,0.3412864728778251
1,0.6515815183622653
1,0.5851188601357407
1,0.5583733626025527
1,0.8249929522518152
1,0.6303941225684007
1,0.6148524252157848
1,0.6000056909754499
1,0.3427495868642181
1,0.33272761182845156
1,0.3219850743075527
1,0.4627170003655882
1,0.6381377724917688
1,0.7987424292372842
1,0.33519702234158905
1,0.3199319831231721
1,0.3071959741687672
1,0.2871504013395085
1,0.2750487203951685
1,0.3646026941787804
1,0.3494734732215841
1,0.9207353915433428
1,0.3353404764578403
1,0.32461979697832444
1,0.30544369507387215
1,0.8188433492623141
1,0.8170490768393817
0,0.29996894253517
1,0.5337572273530543
1,0.5964808388878181
1,0.5192674107855826
1,0.8656931488858352
1,0.5164860458262772
1,0.41600443563513223
1,0.39855825340839823
1,0.5387969590325656
1,0.5250140601274357
1,0.5111929451414117
1,0.7167761641907929
1,0.7031131973381971
1,0.3555476829864294
1,0.42692308162282033
1,0.9097296842796995
1,0.9047351119942236
1,0.8959796656987001
1,0.8885806969556957
1,0.4383694305828415
1,0.3131373257917838
1,0.9457845334735782
1,0.9420616479065859
1,0.3861909425758119
1,0.3701154724980185
1,0.7346323182232571
1,0.4273695512485125
1,0.4154898786600927
0,0.38980741410411696
1,0.6069886259199475
1,0.7517349231684086
1,0.7303351438151695
1,0.7197630391387531
1,0.7035241319864609
1,0.7338463853788059
1,0.3130185023056384
1,0.4964282574232155
0,0.32545326387061585
1,0.823176587308733
1,0.41857009038252924
0,0.3944091329230213
1,0.4723473035788454
1,0.2472652301213957
1,0.440978177265881
1,0.42478936558818137
1,0.47448267027329927
1,0.31485527052441425
1,0.6490590028070359
1,0.530052537426498
1,0.5155031353925328
1,0.7976666874595502
1,0.9264780629556516
1,0.9268843457927213
1,0.4644976740024713
1,0.4644976740024713
1,0.5753424505508429
1,0.2967332405100713
1,0.6446686842507989
1,0.3868221812330559
1,0.5601834054444207
1,0.3658532906534277
0,0.34089511602536454
0,0.4383780616280007
1,0.5976715595112996
1,0.6045250237979052
1,0.9499785371419339
1,0.9410088750591588
1,0.9373209917771279
1,0.9305868643417351
1,0.9299912422535823
1,0.7419516526256252
1,0.3652400658710968
1,0.5850384621769676
1,0.4295133643706033
1,0.5962286852054266
1,0.5693933813113661
1,0.5541426150381031
1,0.9321380733394692
1,0.582911555755291
1,0.8395284557108034
1,0.8238033550827358
0,0.8139634143180823
1,0.39691163482983993
1,0.8175886852353663
1,0.5076515671088676
1,0.4494302228250362
1,0.43608510169263776
1,0.5527015462421875
1,0.853395785108513
1,0.6484759731216078
1,0.6352072673375614
1,0.6228413081224713
1,0.3228448744885558
1,0.6619605475600001
1,0.6440054440657832
1,0.6289103445090263
1,0.4077063726135391
1,0.3837586070434627
1,0.5631296407015232
1,0.6542673123994003
1,0.3353404764578403
1,0.8693890334543275
1,0.6283798400686295
1,0.7419516526256252
1,0.4082856577404402
1,0.7912386455866218
1,0.5093326165721038
1,0.3435458028214651
1,0.27178577013385863
1,0.37533486865861193
0,0.3529137751299498
1,0.3736388546069214
1,0.9477446136254067
1,0.9401680989875646
1,0.936324402308646
1,0.386829066757729
1,0.4299912958953973
1,0.40253409280276775
1,0.9472930381260825
1,0.9420616479065859
1,0.4405259732933771
1,0.7506687695938384
1,0.7320558406792743
1,0.7175106181318625
1,0.7021757803569384
1,0.5865514909821392
1,0.5710447059686602
1,0.5528423165755676
1,0.5363861668041577
1,0.9434358339511285
1,0.518355929301578
1,0.5026303413795152
1,0.48570047535779304
1,0.5276445868322434
1,0.35400348428716083
1,0.5632680121938244
1,0.3756292324920893
1,0.35201022626764705
1,0.3364441991223441
1,0.32036062475713384
1,0.7330381530501684
1,0.37628319723438036
1,0.5851188601357407
1,0.4093318786051102
1,0.5411687768087309
1,0.5247141328839123
1,0.5317389029656874
1,0.6705719137148365
1,0.6532842067344002
1,0.2692388896253629
1,0.8838749688903528
1,0.42022929949740967
1,0.892369381210787
1,0.590361562748415
1,0.6489108095505858
1,0.9068192695057168
1,0.901430688955876
1,0.9545817022672096
1,0.9480263871662974
1,0.5976715595112996
1,0.37628319723438036
1,0.45168356517453817
1,0.4264134639240972
1,0.6490590028070359
1,0.3632128101405491
1,0.3657895168031039
1,0.686333143157869
1,0.6658133325121186
0,0.6783206400977507
1,0.5192674107855826
1,0.7114155530323778
1,0.6277548564473394
1,0.8773807763632523
1,0.9472930381260825
1,0.37624753363064345
1,0.9181006507477623
1,0.6862895208784513
0,0.25230236447480026
1,0.6196028451152282
1,0.6038925049707907
1,0.40559720213851064
1,0.49656870216904164
1,0.47072515321409253
1,0.7984742537908935
1,0.5610030786564605
1,0.3601989128034002
1,0.7980422619402462
1,0.6591979346099797
1,0.5679200493187393
1,0.6386152807713912
1,0.6248526941572841
1,0.4383780616280007
1,0.9427820677819914
1,0.6605793367843451
1,0.5192674107855826
0,0.5027738012896081
1,0.9323394472428864
1,0.6066160946264673
1,0.29581459983037567
1,0.43789179205375156
1,0.665709243286196
1,0.3868221812330559
1,0.5520765062768083
1,0.5331130936791671
1,0.30614393334208234
1,0.725801040325276
1,0.7411454414857442
1,0.5747334443345288
1,0.5591048883719361
0,0.49825704852532365
1,0.875213979389597
1,0.869041157377105
1,0.8561306038744253
1,0.48520854601738056
0,0.3297512379390284
1,0.4723473035788454
1,0.39448535936978735
1,0.8175410771549234
1,0.5744385775314677
1,0.9399709794265757
1,0.6684917326536154
1,0.5523554191496872
1,0.37624753363064345
1,0.3601989128034002
1,0.8057113587640147
1,0.7672772277363992
1,0.5411687768087309
1,0.5523554191496872
1,0.37720804278745657
1,0.36175044392191597
1,0.6566501528598487
1,0.6178555687252204
1,0.4405903325710152
1,0.8967126084939097
1,0.6352395259388645
1,0.5853753851217423
1,0.40823327439471413
1,0.5632680121938244
0,0.42955610948524214
1,0.3868221812330559
1,0.49656870216904164
1,0.4798493381457262
1,0.4509128288338719
1,0.4410215408747577
1,0.2849590481416525
1,0.3975046316999585
1,0.7517765086928376
1,0.7390685222471992
1,0.39691163482983993
1,0.27593231000896007
1,0.26500989357972055
1,0.4494302228250362
1,0.43740932499435925
1,0.7181396327870865
1,0.6954749075039772
0,0.6766641092854633
1,0.41602577516930694
1,0.3841836188732101
1,0.9401926675868122
0,0.43789179205375156
1,0.6381377724917688
1,0.9073860627421283
1,0.37533486865861193
1,0.3599573250035
1,0.3465737842777859
1,0.26878732393062815
1,0.8954293826438109
1,0.7427743871442316
1,0.655690590432626
1,0.6283798400686295
1,0.6784754632945998
1,0.30614393334208234
1,0.39124342950592605
